hotel_review_id,rating_overall
105155371,10
105155370,5
105155369,10
105155367,8
105155361,9
105155359,8
105155356,10
105155352,8
105155349,8
105155348,7
105155342,9
105155340,9
105155336,9
105155332,9
105155331,10
105155330,9
105155327,7
105155324,10
105155323,6
105155322,8
105155321,8
105155317,5
105155316,7
105155315,5
105155314,10
105155313,8
105155310,8
105155308,10
105155307,10
105155306,9
105155303,8
105155301,6
105155299,10
105155296,8
105155295,8
105155294,6
105155293,10
105155292,10
105155291,8
105155288,7
105155286,8
105155284,9
105155283,10
105155278,10
105155277,2
105155276,7
105155272,2
105155270,10
105155265,9
105155264,5
105155263,7
105155260,10
105155259,8
105155256,3
105155254,7
105155253,5
105155248,9
105155247,9
105155246,10
105155245,10
105155244,8
105155241,5
105155236,7
105155235,8
105155233,8
105155227,8
105155226,9
105155223,8
105155222,6
105155221,8
105155220,10
105155216,8
105155213,8
105155210,8
105155209,8
105155205,10
105155204,7
105155201,10
105155198,8
105155196,9
105155195,10
105155192,9
105141091,8
105141090,6
105141089,9
105141087,10
105141085,9
105141084,9
105141083,9
105141079,6
105141078,8
105141076,5
105141072,9
105141071,10
105141067,8
105141066,8
105141065,10
105141062,8
105141059,9
105141058,8
105141056,8
105141053,8
105141045,9
105141043,4
105141041,6
105141040,8
105141038,8
105141035,8
105141034,8
105141030,8
105141027,9
105141022,10
105141021,10
105141019,8
105141017,8
105141013,2
105141012,10
105141011,10
105141005,9
105141004,9
105141003,10
105141001,8
105141000,10
105140998,10
105140997,8
105140996,10
105140995,10
105140993,6
105140992,7
105140988,6
105140984,2
105140982,8
105140981,10
105140980,8
105140976,8
105140974,8
105140972,6
105140970,10
105140965,8
105140961,9
105140956,9
105140955,7
105140951,8
105140948,8
105140947,8
105140946,8
105140942,7
105140941,10
105140938,10
105140934,7
105140931,5
105140927,6
105140925,8
105140923,8
105140921,8
105140917,7
105140916,10
105140914,8
105140912,10
105140906,9
105140904,9
105140902,8
105140895,4
105140894,8
105140890,6
105140887,6
105140885,9
105140882,6
105140881,10
105140878,8
105140873,7
105140872,9
105140871,6
105140867,8
105140866,7
105140862,10
105140861,7
105140859,2
105140857,8
105140850,6
105140847,8
105140845,10
105140841,10
105140840,10
105140839,8
105140838,7
105140833,6
105140828,8
105140826,7
105140825,7
105140823,7
105140820,7
105140819,9
105140818,9
105140816,6
105140815,8
105140814,10
105140813,8
105140808,8
105140805,9
105140804,9
105140803,10
105140802,10
105140801,8
105140800,8
105140798,10
105140797,6
105140796,10
105140794,10
105140793,6
105140791,5
105140790,9
105140788,7
105140787,10
105140786,9
105140785,4
105140783,7
105140781,10
105140779,9
105140777,8
105140776,7
105140775,8
105140774,4
105140773,6
105140770,7
105140769,9
105140768,6
105140765,8
105140764,8
105140762,10
105140760,10
105140759,9
105140754,7
105140753,10
105140749,8
105140748,10
105140741,8
105140737,10
105140736,8
105140734,3
105140733,7
105140730,9
105140728,8
105140727,8
105140726,9
105140725,10
105140717,7
105140714,6
105140713,7
105140710,5
105140709,10
105140708,6
105140705,9
105140701,8
105140699,10
105140698,10
105140696,8
105140695,10
105140691,9
105140689,6
105140688,9
105140685,9
105140684,7
105140675,5
105140673,10
105140671,10
105140666,8
105140664,9
105140663,6
105140662,6
105140658,4
105140657,10
105140656,8
105140655,9
105140651,7
105140649,7
105140646,6
105140643,8
105140642,8
105140641,4
105140640,8
105140639,8
105140637,6
105140635,9
105140632,6
105140628,8
105140626,10
105140625,8
105140624,8
105140620,8
105140618,8
105140609,8
105140607,9
105140605,10
105140604,10
105140602,6
105140599,10
105140593,9
105140592,7
105140591,7
105140589,8
105140587,8
105140583,7
105140580,10
105140578,7
105140575,4
105140574,7
105140572,10
105140571,8
105140567,4
105140566,4
105140562,6
105140561,10
105140560,8
105140558,8
105140555,7
105140551,6
105140550,8
105140549,3
105140548,8
105140547,5
105140545,6
105140543,8
105140541,6
105140537,5
105140535,6
105140534,8
105140531,8
105140529,9
105140528,10
105140527,8
105140526,9
105140522,7
105140521,7
105140518,6
105140517,8
105140516,10
105140514,8
105140512,10
105140511,9
105140510,8
105140509,8
105140505,9
105140504,9
105140502,7
105140501,9
105140500,6
105140499,9
105140498,7
105140492,9
105140489,8
105140481,9
105140477,9
105140475,8
105140471,7
105140470,9
105140467,9
105140466,7
105140462,7
105140460,9
105140458,5
105140455,10
105140454,7
105140452,6
105140450,10
105140448,7
105140446,10
105140445,9
105140440,7
105140432,6
105140429,9
105140427,8
105140425,9
105140424,10
105140421,9
105140420,10
105140419,8
105140418,10
105140416,8
105140412,10
105140405,10
105140404,6
105140402,10
105140400,3
105140399,6
105140397,9
105140396,7
105140394,10
105140392,9
105140390,8
105140389,6
105140385,10
105140384,10
105140382,10
105140381,9
105140380,8
105140379,8
105140378,8
105140377,8
105138382,8
105138381,7
105138380,5
105138379,6
105137880,8
105137879,10
105137877,8
105137876,9
105137873,10
105137872,8
105137868,4
105137863,7
105137862,9
105137861,4
105137859,6
105137856,9
105137349,9
105137348,8
105137346,9
105137344,10
105137343,10
105137341,6
105137340,10
105137339,7
105137338,7
105137337,2
105137336,8
105137334,9
105137331,7
105137325,2
105137324,8
105137323,9
105137322,9
105093291,7
105093289,6
105093288,8
105093287,2
105093286,8
105093285,9
105093284,6
105093283,10
105093280,10
105093279,10
105093278,9
105093277,8
105093275,2
105093274,8
105093273,6
105093272,8
105093270,10
105093268,9
105093266,9
105093265,9
105093264,8
105093262,7
105093261,8
105093259,10
105093251,6
105093250,9
105093248,9
105093243,8
105093242,8
105093241,6
105093240,6
105093238,10
105093234,9
105093233,10
105093232,10
105093230,6
105093224,4
105093222,6
105093221,9
105093220,6
105093217,4
105093216,10
105093214,8
105093213,10
105093212,8
105093211,7
105093210,8
105093209,4
105093208,10
105093201,9
105093199,4
105093198,9
105093197,10
105093196,9
105093195,10
105093194,5
105093192,8
105093190,10
105093186,4
105093183,7
105093174,8
105093173,6
105093172,10
105093167,9
105093162,4
105093160,10
105093155,9
105093153,8
105093150,3
105093149,6
105093147,10
105093144,5
105093143,10
105093142,8
105093140,5
105093138,6
105093136,8
105093134,6
105093133,9
105093132,10
105093130,8
105093129,8
105093125,4
105093123,8
105093122,6
105093119,9
105093115,7
105093114,8
105093112,10
105093111,4
105093107,8
105093106,7
105093105,7
105093104,8
105093102,8
105093101,10
105093100,10
105093097,8
105093096,9
105093095,10
105093094,10
105093093,10
105093092,8
105093091,7
105093090,10
105093083,10
105093082,6
105093081,5
105093080,6
105093078,4
105093077,6
105093074,3
105093073,8
105093072,4
105093068,8
105093067,4
105093065,8
105093064,10
105093063,9
105093062,9
105093061,10
105093058,10
105093057,9
105093056,9
105093055,2
105093054,8
105093053,9
105093048,10
105093047,8
105093046,6
105093044,7
105093042,8
105093040,9
105093039,5
105093038,6
105093037,9
105093036,10
105093034,9
105093032,10
105093031,7
105093030,9
105093028,8
105093024,8
105093021,10
105093016,5
105093014,8
105093011,6
105093003,9
105093000,8
105092999,10
105092996,10
105092995,2
105092991,5
0,NULL
105092990,8
105092989,8
105092988,3
105092987,10
105092986,7
105092984,8
105092983,9
105092977,9
105092975,6
105092973,10
105092972,6
105092970,6
105092968,4
105092962,10
105092961,8
105092960,7
105092959,5
105092957,9
105092956,8
105092955,4
105092954,9
105092953,9
105092951,10
105092948,7
105092943,8
105092941,8
105092940,8
105092939,8
105092936,8
105092934,10
105092932,6
105092925,10
105092923,8
105092921,9
105092920,4
105092919,8
105092918,4
105092917,10
105092915,4
105092914,7
105092907,8
105092905,6
105092904,10
105092903,8
105092900,10
105092896,4
105092894,9
105092892,6
105092890,9
105092888,9
105092887,9
105092886,10
105092885,8
105092884,8
105092883,10
105092881,8
105092880,4
105092878,7
105092877,10
105092876,8
105092875,9
105092873,8
105092872,10
105092870,10
105092869,10
105092868,8
105092865,7
105092863,8
105092862,7
105092860,9
105092856,4
105092855,4
105092854,9
105092853,8
105092849,8
105092848,7
105092846,7
105092845,8
105092844,10
105092842,6
105092840,9
105092838,8
105092836,4
105092835,5
105092834,5
105092832,8
105092827,4
105092820,10
105092819,9
105092815,8
105092814,9
105092813,10
105092812,10
105092809,4
105092808,10
105092806,9
105092805,10
105092804,9
105092803,2
105092801,10
105092797,8
105092793,8
105092791,8
105092788,8
105092785,8
105092784,6
105092779,10
105092778,9
105092773,8
105092767,5
105092762,4
105092761,8
105092759,5
105092757,9
105092755,10
105092753,9
105092752,7
105092751,6
105092750,9
105092747,9
105092746,6
105092745,8
105092741,8
105092739,9
105092738,9
105092737,10
105092736,8
105092734,6
105092733,8
105092731,10
105092729,10
105092726,8
105092725,7
105092724,9
105092722,9
105092719,9
105092716,10
105092714,8
105092713,10
105092709,9
105092704,6
105092702,10
105092700,8
105092699,8
105092696,9
105092695,10
105092694,8
105092691,6
105092689,10
105092686,6
105092684,8
105092683,9
105092682,9
105092681,10
105092679,6
105092674,9
105079116,9
105079115,7
105079114,8
105079111,7
105079110,9
105079109,8
105079107,8
105079106,10
105079105,10
105079103,4
105079102,10
105079101,10
105079099,9
105079098,5
105079093,8
105079089,8
105079087,8
105079086,7
105079084,8
105079082,8
105079081,8
105079079,8
105079075,5
105079069,10
105079068,7
105079067,10
105079063,8
105079061,7
105079059,8
105079058,3
105079055,9
105079052,8
105079051,10
105079050,6
105079046,8
105079045,10
105079043,8
105079036,8
105079035,6
105079033,8
105079027,10
105079023,6
105079022,6
105079020,8
105079019,10
105079017,8
105079013,8
105079012,8
105079010,10
105079005,7
105079003,10
105079000,10
105078997,5
105078996,6
105078995,8
105078993,10
105078990,6
105078989,6
105078987,5
105078986,9
105078985,8
105078983,10
105078982,10
105078978,10
105078975,6
105078972,8
105078971,10
105078970,4
105078968,9
105078967,10
105078959,10
105078958,8
105078957,8
105078954,10
105078951,10
105078948,8
105078945,8
105078938,8
105078937,2
105078936,8
105078934,7
105078931,6
105078930,10
105078927,8
105078925,10
105078924,8
105078921,6
105078920,8
105078919,9
105078917,6
105078916,8
105078913,10
105078912,8
105078911,7
105078909,7
105078907,4
105078903,8
105078900,6
105078899,8
105078898,8
105078897,6
105078895,6
105078893,8
105078891,10
105078890,8
105078889,6
105078888,8
105078884,8
105078880,10
105078879,8
105078878,10
105078877,10
105078875,10
105078874,8
105078873,8
105078871,8
105078867,8
105078865,8
105078864,6
105078863,9
105078862,8
105078860,7
105078859,6
105078858,4
105078856,8
105078854,7
105136815,8
105136813,10
105136810,7
105136808,8
105136806,8
105136805,9
105136804,8
105136801,6
105136799,10
105136796,10
105136794,10
105136792,8
105136790,8
105136292,9
105136291,8
105136290,8
105136287,9
105136284,7
105136277,6
105136276,6
105136275,8
105136274,9
105136270,9
105136267,10
105135766,8
105135765,10
105135764,10
105135763,9
105135762,8
105135761,10
105135760,4
105135757,10
105135756,8
105135753,8
105135746,9
105135744,9
105135743,10
105135742,8
105135739,7
105135733,10
105135732,8
105135730,9
105135725,8
105135723,6
105135721,8
105135718,8
105135717,6
105135715,10
105135714,7
105135211,8
105135207,10
105135205,8
105135204,10
105135202,6
105135200,6
105135194,10
105135193,9
105135192,8
105135187,8
105135182,8
105135181,6
105135180,6
105134679,7
105134677,6
105134676,6
105134674,10
105134669,8
105134667,7
105134666,10
105134662,6
105134654,9
105134653,10
105134647,8
105134642,8
105134141,9
105134139,8
105134134,8
105134129,7
105134128,8
105125145,8
105125143,6
105125133,8
105125130,7
105125127,8
105125126,10
105125121,8
105125112,4
105125111,10
105125110,8
105125105,10
105125103,5
105125102,9
105125101,6
105125098,9
105125094,6
105125090,8
105125088,8
105125087,10
105125086,10
105125083,10
105125081,8
105125080,9
105125077,9
105125076,6
105125074,9
105125072,8
105125071,8
105125070,7
105125067,10
105125065,9
105125064,10
105125062,7
105125061,8
105125056,10
105125055,6
105125049,8
105125046,7
105125045,9
105125043,10
105125042,6
105125041,6
105125038,7
105125036,9
105125034,9
105125032,9
105125030,9
105125029,9
105125024,10
105125023,9
105125021,8
105125018,10
105125017,10
105125016,8
105125015,7
105125014,10
105125011,7
105125009,10
105125008,8
105125007,5
105125006,9
105125003,2
105125002,7
105125001,8
105125000,7
105124996,10
105124994,8
105124993,5
105124992,10
105124991,9
105124989,9
105124988,10
105124986,8
105124985,9
105124983,10
105124981,8
105124980,8
105124979,8
105124978,8
105124977,10
105124976,9
105124975,10
105124974,8
105124973,8
105124969,8
105124968,8
105124966,10
105124965,8
105124964,10
105124963,8
105124962,4
105124961,4
105124960,8
105124959,7
105124958,9
105124953,9
105124952,10
105124951,7
105124950,8
105124947,10
105124946,6
105124944,10
105124942,6
105124941,8
105124939,8
105124934,7
105124933,9
105124931,8
105124930,6
105124929,3
105124928,8
105124926,8
105124923,8
105124922,6
105124921,3
105124918,9
105124915,6
105124913,6
105124909,10
105124906,10
105124904,8
105124900,10
105124899,9
105124896,6
105124894,10
105124893,6
105124890,8
105124889,8
105124887,10
105124882,10
105124880,10
105124879,8
105124878,7
105124877,4
105124875,8
105124872,10
105124870,8
105124868,7
105124866,8
105124865,8
105124863,7
105124862,8
105124859,9
105124857,9
105124855,9
105124854,8
105124852,10
105124849,5
105124848,4
105124844,9
105124843,8
105124841,7
105124840,7
105124839,7
105124838,8
105124836,9
105124835,9
105124833,8
105124831,8
105124830,7
105124829,10
105124828,9
105124827,8
105124824,6
105124822,7
105124819,8
105124818,6
105124814,7
105124812,9
105124811,6
105124809,6
105124808,4
105124806,4
105124805,9
105124800,10
105124799,9
105124798,6
105124797,9
105124793,10
105124791,9
105124790,6
105124789,7
105124786,7
105124785,10
105124783,4
105124780,6
105124778,9
105124777,8
105124776,9
105124775,10
105124774,8
105124773,6
105124765,9
105124761,10
105124759,10
105124757,6
105124756,10
105124755,9
105124754,9
105124753,8
105124752,8
105124751,4
105124750,8
105124748,10
105124747,10
105124746,8
105124745,7
105124743,10
105124741,4
105124740,8
105124739,8
105124738,10
105124737,2
105124732,9
105124731,10
105124730,9
105124727,10
105124726,10
105124725,4
105124720,10
105124719,9
105124718,9
105124714,10
105124713,7
105124711,8
105124710,9
105124707,10
105124706,3
105124705,7
105124704,8
105124701,10
105124695,9
105124693,10
105124688,10
105124685,10
105124684,8
105124681,9
105124680,10
105124679,9
105124677,6
105124676,8
105124675,7
105124674,10
105124673,10
105124667,7
105124666,8
105124665,8
105124663,9
105124662,6
105124661,7
105124658,7
105124657,6
105124656,8
105124655,10
105124654,3
105124653,4
105124650,5
105124649,7
105124647,10
105124646,7
105124644,8
105124642,8
105124641,6
105124640,9
105124638,8
105124637,10
105124634,10
105124633,10
105124631,10
105124630,10
105124629,7
105124628,8
105124627,10
105124625,9
105124622,6
105124620,8
105124618,9
105124617,10
105124616,9
105124611,6
105124610,10
105124609,8
105124608,9
105124606,8
105124605,10
105124603,10
105124602,8
105124601,7
105124597,10
105124596,5
105124594,10
105124591,4
105124589,7
105124584,10
105124582,10
105124581,8
105124578,7
105124577,10
105124574,9
105124571,8
105124570,9
105124563,9
105124562,8
105124560,6
105124558,6
105124556,8
105108641,6
105108639,6
105108636,8
105108635,5
105108634,10
105108633,9
105108632,9
105108631,6
105108627,7
105108626,10
105108622,10
105108621,3
105108618,8
105108616,10
105108615,9
105108614,9
105108612,7
105108610,7
105108609,6
105108606,6
105108599,9
105108598,8
105108595,7
105108594,10
105108593,10
105108592,9
105108590,2
105108588,9
105108587,10
105108585,10
105108584,8
105108583,7
105108580,8
105108576,10
105108575,6
105108574,9
105108573,9
105108571,9
105108567,8
105108566,5
105108561,8
105108560,10
105108559,10
105108557,8
105108555,8
105108554,8
105108550,10
105108549,10
105108547,9
105108546,8
105108544,10
105108543,6
105108542,8
105108541,7
105108537,7
105108533,9
105108532,8
105108531,5
105108527,9
105108526,8
105108523,6
105108521,10
105108520,9
105108519,8
105108518,7
105108516,8
105108514,6
105108512,8
105108511,6
105108510,9
105108509,5
105108508,8
105108507,9
105108504,8
105108503,10
105108500,10
105108499,9
105108498,10
105108496,8
105108495,9
105108494,8
105108492,10
105108491,8
105108489,10
105108486,10
105108485,4
105108482,5
105108481,8
105108480,7
105108476,8
105108475,8
105108474,5
105108473,10
105108472,8
105108469,8
105108468,7
105108466,10
105108465,6
105108464,10
105108462,9
105108460,9
105108458,8
105108457,10
105108452,7
105108448,10
105108446,9
105108445,4
105108440,5
105108438,10
105108436,8
105108434,8
105108432,10
105108431,9
105108429,8
105108427,8
105108426,8
105108425,10
105108424,9
105108422,10
105108415,10
105108414,6
105108413,10
105108411,10
105108409,9
105108406,10
105108405,10
105108404,8
105108403,9
105108400,10
105108399,9
105108397,8
105108393,8
105108392,6
105108391,8
105108384,9
105108383,3
105108382,8
105108380,8
105108379,5
105108376,6
105108375,8
105108374,9
105108373,9
105108372,10
105108371,10
105108370,8
105108368,10
105108366,9
105108364,8
105108360,4
105108357,8
105108356,7
105108355,9
105108353,9
105108349,10
105108346,8
105108345,4
105108344,7
105108343,6
105108341,10
105108338,8
105108333,6
105108332,2
105108328,10
105108326,10
105108322,10
105108319,5
105108315,2
105108314,4
105108313,8
105108312,8
105108310,8
105108308,4
105108307,6
105108305,6
105108303,10
105108302,9
105108301,4
105108300,8
105108299,6
105108295,10
105108294,6
105108289,9
105108286,10
105108282,9
105108280,4
105108279,10
105108278,8
105108276,10
105108275,7
105108274,8
105108273,10
105108271,9
105108270,8
105108267,10
105108265,4
105108264,8
105108263,6
105108261,6
105108259,8
105108258,5
105108257,10
105108254,9
105108250,8
105108242,10
105108241,6
105108238,10
105108235,8
105108233,9
105108232,6
105108230,9
105108226,6
105108225,8
105108224,8
105108223,7
105108222,8
105108219,4
105108218,10
105108217,8
105108216,4
105108215,9
105108212,9
105108211,10
105108210,6
105108208,10
105108202,9
105108199,9
105108197,10
105108195,10
105108193,10
105108191,8
105108189,6
105108188,10
105108181,8
105108179,8
105108178,9
105108176,8
105108173,8
105108172,7
105108171,8
105108168,8
105108167,10
105108166,7
105108164,6
105108163,2
105108162,8
105108161,9
105108160,10
105108159,4
105108158,8
105108157,7
105108155,10
105108154,10
105108153,10
105108152,8
105108150,8
105108148,5
105108144,10
105108142,8
105108140,8
105108139,8
105108138,8
105108137,10
105108136,10
105108134,7
105108130,8
105108129,8
105108128,6
105108125,9
105108124,9
105108122,10
105108121,10
105108119,10
105108118,10
105108114,8
105108113,8
105108110,10
105108109,9
105108101,4
105108100,7
105108099,4
105108097,10
105108094,8
105108093,5
105108092,7
105108091,10
105108090,10
105108088,10
105108087,9
105108085,10
105108082,10
105108080,8
105108074,8
105108073,7
105108072,10
105108071,10
105108067,6
105108061,6
105108060,9
105108057,9
105108055,7
105108054,5
105108053,10
105108050,9
105108049,10
105108046,6
105108045,8
105108039,7
105108038,10
105108037,8
105108036,9
105108035,8
105108034,7
105108032,7
105108031,8
105108028,8
105108026,8
105108024,9
105108020,4
105108019,8
105108018,10
105108017,8
105108014,7
105108013,8
105108012,8
105108011,9
105108009,9
105108008,5
105108003,9
105108002,10
105108001,8
105107997,9
105107996,7
105107995,10
105107994,6
105107993,7
105107992,8
105107989,10
105107987,10
105107985,9
105107984,8
105107983,10
105107981,8
105107979,10
105107978,9
105107976,10
105107975,9
105107972,9
105107971,8
105107969,10
105107967,10
105107966,10
105107965,10
105107964,7
105107962,10
105107948,9
105107946,10
105107945,9
105107944,7
105107943,7
105107942,8
105107939,8
105107938,10
105107936,9
105107935,9
105107934,10
105107932,6
105107928,10
105107924,8
105107923,9
105107921,5
105107920,10
105107918,8
105049754,8
105049753,10
105049752,8
105049751,8
105049749,10
105049748,10
105049746,8
105049745,8
105049744,10
105049742,10
105049741,7
105049737,10
105049734,10
105049733,8
105049731,7
105049730,8
105049728,6
105049726,10
105049722,7
105049721,8
105049720,10
105049719,8
105049716,7
105049715,8
105049712,8
105049709,8
105049708,7
105049706,6
105049703,10
105049702,6
105049700,9
105049699,9
105049696,7
105049695,10
105049694,10
105049688,9
105049686,7
105049684,7
105049683,9
105049682,6
105049681,8
105049679,8
105049677,5
105049675,9
105049674,7
105049672,8
105049671,6
105049669,8
105049668,8
105049666,8
105049665,9
105049663,8
105049661,8
105049658,8
105049653,9
105049652,8
105049649,10
105049640,8
105049637,10
105049633,9
105049630,7
105049626,8
105049624,4
105049622,8
105049620,9
105049619,10
105049610,9
105049608,8
105049604,6
105049603,7
105049602,10
105049600,8
105049598,6
105049596,7
105049594,4
105049593,6
105049592,9
105049590,8
105049589,10
105049587,7
105049585,9
105049583,10
105049578,10
105049574,8
105049570,6
105049567,8
105049566,8
105049565,10
105049561,8
105049559,8
105049558,8
105049553,10
105049552,8
105049551,5
105049549,9
105049548,10
105049546,9
105049544,10
105049542,8
105049540,8
105049539,8
105049538,9
105049537,10
105049535,9
105049534,9
105049533,7
105049531,9
105038174,10
105038173,10
105038171,8
105038170,10
105038166,10
105038158,8
105038156,6
105038155,8
105038154,10
105038152,10
105038150,10
105038147,10
105038145,10
105038144,6
105038143,10
105038142,10
105037641,9
105037639,9
105037638,8
105037637,4
105037636,9
105037635,8
105037633,8
105037632,9
105037631,9
105037629,3
105037628,8
105037626,8
105037624,8
105037622,8
105037620,8
105037618,8
105037617,4
105037616,8
105037615,6
105037614,6
105037613,10
105037611,10
105037609,8
105037608,7
105037607,7
105037605,9
105037604,9
105037602,7
105037601,10
105037600,10
105037599,8
105037598,6
105037597,2
105037596,10
105037592,7
105037090,6
105037089,10
105037088,10
105037087,6
105037086,10
105037085,5
105037081,6
105037078,7
105037077,8
104965013,8
104965012,8
104965010,2
104965009,8
104965008,8
104965007,8
104965004,7
104965003,8
104965002,7
104965000,10
104964999,7
104964998,8
104964997,9
104964996,8
104964994,8
104964992,7
104964990,6
104964989,6
104964988,8
104964985,10
104964984,4
104964983,8
104964982,8
104964977,7
104964973,8
104964972,7
104964971,8
104964970,7
104964969,10
104964968,4
104964966,10
104964964,8
104964963,3
104964957,5
104964955,8
104964954,8
104964953,10
104964952,8
104964949,9
104964946,10
104964945,6
104964944,8
104964941,10
104964940,8
104964939,8
104964938,8
104964933,4
104964932,7
104964930,9
104964928,7
104964926,9
104964924,2
104964923,9
104964921,10
104964920,9
104964916,9
104964913,10
104964909,4
104964907,8
104964905,4
104964903,5
104964901,6
104964900,10
104964896,9
104964894,9
104964893,6
104964890,9
104964887,7
104964885,2
104964882,7
104964881,4
104964880,8
104964879,9
104964877,7
104964876,7
104964875,4
104964874,6
104964871,10
104964870,8
104964868,3
104964866,8
104964865,9
104964860,7
104964857,8
104964855,10
104964852,6
104964850,10
104964848,10
104964847,10
104964844,8
104964843,10
104953969,10
104953968,10
104953966,10
104953962,10
104953961,8
104953959,9
104953958,10
104953957,9
104953956,2
104953955,6
104953954,10
104953952,8
104953950,9
104953947,10
104953945,7
104953943,10
104953934,8
104953933,8
104953923,2
104953922,8
104953921,8
104953920,4
104953918,9
104953911,10
104953910,9
104953907,6
104953903,10
104953897,8
104953895,6
104953894,8
104953893,5
104953892,9
104953884,9
104953880,10
104953875,10
104953874,5
104953870,9
104953868,10
104953865,6
104953864,5
104953861,6
104953860,8
104953857,6
104953856,9
104953855,6
104953851,8
104953848,10
104953846,10
104953844,5
104953842,10
104953840,7
104953836,10
104953830,6
104953826,9
104953823,7
104953820,10
104953817,6
104953811,10
105064800,8
105064790,9
105064786,10
105064783,9
105064782,10
105064780,9
105064779,10
105064778,7
105064776,9
105064775,8
105064774,10
105064773,9
105064772,10
105064771,7
105064767,10
105064766,3
105064765,8
105064762,8
105064761,9
105064758,6
105064757,7
105064756,8
105064754,10
105064752,7
105064750,8
105064748,8
105064745,5
105064744,10
105064743,9
105064742,8
105064741,8
105064740,9
105064739,10
105064734,9
105064733,8
105064732,8
105064731,7
105064730,6
105064726,8
105064725,10
105064724,8
105064722,10
105064721,6
105064717,4
105064713,10
105064710,8
105064707,10
105064704,8
105064701,7
105064698,5
105064696,6
105064693,6
105064691,8
105064689,3
105064687,5
105064684,9
105064683,10
105064682,9
105064681,8
105064679,8
105064676,8
105064672,9
105064671,7
105064670,9
105064669,8
105064668,10
105064665,10
105064662,7
105064660,8
105064656,9
105064655,7
105064654,10
105064650,8
105064645,6
105064643,10
105064640,8
105064638,6
105064635,9
105064633,7
105064632,8
105064621,10
105064617,6
105064616,2
105064615,5
105064608,5
105064603,8
105064602,7
105064601,8
105064600,6
105064595,3
105064594,7
105064593,3
105064590,7
105064585,7
105064584,9
105064582,10
105064581,6
105064580,8
105064579,7
105064578,8
105064576,7
105064575,10
105064574,9
105064573,8
105064571,8
105064570,8
105064568,9
105064564,9
105064563,8
105064562,6
105064561,9
105064557,9
105064556,10
105064553,9
105064551,7
105064550,9
105064549,10
105064547,4
105064544,8
105064543,7
105064542,5
105064539,8
105064538,8
105034576,10
105034573,8
105034572,4
105034568,6
105034564,2
105034562,10
105034560,9
105034559,9
105034554,8
105034553,9
105034549,10
105034548,9
105034547,8
105034546,9
105034545,10
105034544,9
105034543,6
105034541,10
105034540,7
105034536,10
105034534,10
105034528,10
105034527,10
105034524,10
105034523,8
105034520,7
105034517,8
105034512,10
105034511,6
105034509,8
105034504,8
105034501,9
105034499,7
105028696,9
105028693,10
105028692,6
105028691,8
105028690,10
105028191,10
105028189,9
105028188,8
105028187,8
105028186,8
105028185,10
105028184,8
105028181,8
105028179,9
105028178,7
105028171,10
105028167,10
105028162,7
105028156,8
105028152,8
105017291,6
105017290,2
105017286,7
105017281,9
105017277,8
105017274,7
105017270,9
105017269,8
105017268,9
105017264,9
105017262,8
105017261,10
105017259,6
105017256,9
105017254,9
105017253,8
105017252,10
105017250,7
105017247,10
105017246,6
105017243,5
105017242,9
105017238,7
105017236,8
105017234,10
105017233,8
105017232,9
105017231,10
105017230,6
105017229,5
105017225,6
105017224,7
105017222,8
105017221,7
105017220,10
105017218,10
105017217,9
105017216,5
105017215,7
105017214,8
105017213,10
105017212,10
105017211,7
105017210,10
105017205,10
105017203,3
105017202,8
105017198,8
105017197,8
105017196,4
105000037,8
105000034,8
105000033,7
105000032,9
105000031,8
105000029,8
105000026,10
105000023,10
105000022,10
105000020,6
105000019,10
105000017,10
105000016,10
105000015,8
105000014,10
105000008,10
105000007,5
105000005,10
105000004,7
105000003,6
105000000,6
104999997,7
104999994,7
104999993,9
104999992,8
104999991,10
104999989,10
104999987,9
104999978,10
104999975,7
104999971,5
104999969,8
104999968,10
104999964,8
104999963,6
104999962,8
104999961,7
104999959,7
104999958,10
104999956,5
104999954,8
104999952,6
104999951,5
104999949,7
104999948,8
104999947,10
104999946,9
104999945,10
105740509,10
105740506,8
105740497,10
105740488,9
105740487,7
105740484,10
105740476,8
105740474,10
105740470,9
105740469,8
105740466,10
105740463,8
105740461,10
105740459,9
105740458,8
105740457,8
105740456,8
105740452,9
105740449,10
105740448,10
105740445,10
105740436,10
105740431,10
105740430,10
105740422,6
105740418,10
105740416,5
105740412,9
105740409,9
105740406,10
105740401,7
105740400,7
105740367,9
105740365,10
105740361,2
105740358,7
105740350,9
105740344,9
105740342,10
105740341,8
105740336,7
105740326,2
105740323,10
105740316,8
105740313,10
105740310,9
105740309,6
105740304,8
105740303,7
105740298,9
105740297,7
105740294,10
105740293,9
105740288,8
105740286,9
105740285,9
105740283,8
105740282,6
105740278,6
105740277,9
105740275,10
105740270,5
105740265,10
105740261,9
105740245,10
105740243,10
105740242,6
105740238,10
105740234,9
105740229,9
105740226,4
105740225,9
105740219,9
105740217,10
105740213,10
105740209,8
105740208,6
105740206,9
105740205,10
105740204,3
105740202,10
105740199,8
105740193,7
105740188,10
105740183,8
105740181,10
105740177,9
105740176,6
105740174,6
105740170,7
105740162,8
105740156,8
105740150,8
105740146,10
105740145,8
105740142,2
105740139,10
105740138,10
105740124,9
105740123,9
105740121,10
105740118,8
105740117,10
105740114,8
105740109,8
105740107,2
105740094,10
105740088,9
105740087,8
105740082,10
105740081,8
105740079,9
105740070,10
105740062,7
105740054,3
